id,RevisionId,AllocationId,TradeTypeName,SecurityId,SecurityType,Name,Ticker,CUSIP,ISIN,TradeDate,SettleDate,Quantity,Price,TradeFXRate,Principal,Interest,TotalCash,AllocationQTY,AllocationPrincipal,AllocationInterest,AllocationFees,AllocationCash,PortfolioName,CustodianName,StrategyName,Strategy1Name,Strategy2Name,Counterparty,AllocationRule,IsCustomAllocation
4265261,1,3669075,Buy,289449,Loan,LX182633,NULL,48562RAL3,US48562RAL33,00:00.0,00:00.0,9970000,100.188,NULL,9988743.6,0,9988743.6,9970000,9988743.6,0,0,9988743.6,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265262,1,3669076,Buy,289450,Loan,LX161296,NULL,02406MAP2,US02406MAP23,00:00.0,00:00.0,11150000,98.125,NULL,10940937.5,0,10940937.5,11150000,10940937.5,0,0,10940937.5,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265263,1,3669077,Buy,289451,Loan,LX169101,NULL,NULL,NULL,00:00.0,00:00.0,10930000,97.35,NULL,10640355,0,10640355,10930000,10640355,0,0,10640355,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265264,1,3669078,Buy,289452,Loan,LX173273,NULL,90290HAM4,US90290HAM43,00:00.0,00:00.0,9630000,99.438,NULL,9575879.4,0,9575879.4,9630000,9575879.4,0,0,9575879.4,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265265,1,3669079,Buy,289453,Loan,LX171599,NULL,NULL,NULL,00:00.0,00:00.0,8780000,97.28,NULL,8541184,0,8541184,8780000,8541184,0,0,8541184,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265266,1,3669080,Buy,289454,Loan,00488PAH8,NULL,00488PAH8,US00488PAH82,00:00.0,00:00.0,10510000,99.73,NULL,10481623,0,10481623,10510000,10481623,0,0,10481623,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265267,1,3669081,Buy,289455,Loan,LX155291,NULL,NULL,NULL,00:00.0,00:00.0,9690000,96.64,NULL,9364416,0,9364416,9690000,9364416,0,0,9364416,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265268,1,3669082,Buy,289456,Loan,LX156204,NULL,87951YAQ4,XA87951YAQ46,00:00.0,00:00.0,9490000,95.14,NULL,9028786,0,9028786,9490000,9028786,0,0,9028786,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265269,1,3669083,Buy,289457,Loan,LX147151,NULL,NULL,NULL,00:00.0,00:00.0,10520000,95.5,NULL,10046600,0,10046600,10520000,10046600,0,0,10046600,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265270,1,3669084,Buy,289458,Loan,LX169654,NULL,NULL,NULL,00:00.0,00:00.0,9990000,95.8,NULL,9570420,0,9570420,9990000,9570420,0,0,9570420,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265271,1,3669085,Buy,289459,Loan,557248,NULL,NULL,NULL,00:00.0,00:00.0,11910000,96.61,NULL,11506251,0,11506251,11910000,11506251,0,0,11506251,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265272,1,3669086,Buy,289460,Loan,LX156717,NULL,44108HAF8,US44108HAF82,00:00.0,00:00.0,11450000,97.74,NULL,11191230,0,11191230,11450000,11191230,0,0,11191230,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265273,1,3669087,Buy,289461,Loan,LX161401,NULL,19633FAB7,US19633FAB76,00:00.0,00:00.0,9700000,82.875,NULL,8038875,0,8038875,9700000,8038875,0,0,8038875,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265274,1,3669088,Buy,289462,Loan,LX150821,NULL,26852BAM1,US26852BAM19,00:00.0,00:00.0,8710000,96.79,NULL,8430409,0,8430409,8710000,8430409,0,0,8430409,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265275,1,3669089,Buy,289463,Loan,514874,NULL,NULL,NULL,00:00.0,00:00.0,8620000,98.83,NULL,8519146,0,8519146,8620000,8519146,0,0,8519146,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265276,1,3669090,Buy,289464,Loan,LX179028,NULL,NULL,NULL,00:00.0,00:00.0,10270000,97.26,NULL,9988602,0,9988602,10270000,9988602,0,0,9988602,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265277,1,3669091,Buy,289465,Loan,LX156534,NULL,44984VAE9,US44984VAE92,00:00.0,00:00.0,8110000,99.83,NULL,8096213,0,8096213,8110000,8096213,0,0,8096213,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265278,1,3669092,Buy,289466,Loan,LX171962,NULL,NULL,NULL,00:00.0,00:00.0,10370000,98.75,NULL,10240375,0,10240375,10370000,10240375,0,0,10240375,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265279,1,3669093,Buy,289467,Loan,LX172118,NULL,44344HAH8,US44344HAH84,00:00.0,00:00.0,10580000,100.188,NULL,10599890.4,0,10599890.4,10580000,10599890.4,0,0,10599890.4,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265280,1,3669094,Buy,289468,Loan,502848,NULL,NULL,NULL,00:00.0,00:00.0,11140000,99.16,NULL,11046424,0,11046424,11140000,11046424,0,0,11046424,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265281,1,3669095,Buy,289469,Loan,573740,NULL,NULL,NULL,00:00.0,00:00.0,8540000,97.12,NULL,8294048,0,8294048,8540000,8294048,0,0,8294048,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265282,1,3669096,Buy,289470,Loan,515886,NULL,NULL,NULL,00:00.0,00:00.0,8120000,97.31,NULL,7901572,0,7901572,8120000,7901572,0,0,7901572,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265283,1,3669097,Buy,289471,Loan,450585,NULL,NULL,NULL,00:00.0,00:00.0,10250000,97.93,NULL,10037825,0,10037825,10250000,10037825,0,0,10037825,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265284,1,3669098,Buy,289472,Loan,LX172464,NULL,14835JAL4,US14835JAL44,00:00.0,00:00.0,8690000,97,NULL,8429300,0,8429300,8690000,8429300,0,0,8429300,CampNou Holdings,CS Prime,BPCLO,Asset,DefaultS2,CSFB,All,0
4265715,1,3668969,Buy,276341,Bond,03060RAL5,NULL,03060RAL5,US03060RAL50,00:00.0,00:00.0,357150,96,NULL,342864,0,342864,357150,342864,0,0,342864,UNC Investment Fund,CS Prime, Default,Asset,DefaultS2,CSFB,All,0
4265716,1,3668971,Buy,276341,Bond,03060RAL5,NULL,03060RAL5,US03060RAL50,00:00.0,00:00.0,2142850,96,NULL,2057136,0,2057136,2142850,2057136,0,0,2057136,Leatherwood Trust MA,CS Prime, Default,Asset,DefaultS2,CSFB,All,0
4265717,1,3668973,Buy,276341,Bond,03060RAL5,NULL,03060RAL5,US03060RAL50,00:00.0,00:00.0,2500000,96,NULL,2400000,0,2400000,2500000,2400000,0,0,2400000,Redfield Accu-Fund,CS Prime, Default,Asset,DefaultS2,CSFB,All,0
4265718,1,3668949,Buy,290024,Total Return Swap,24736CAM6 FBCOS 12/1/2021,NULL,24736CAM6,US24736CAM64,00:00.0,00:00.0,1875000,81.75,NULL,1532812.5,0,1532812.5,375000,306562.5,0,0,306562.5,UNC Investment Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265718,1,3668950,Buy,290024,Total Return Swap,24736CAM6 FBCOS 12/1/2021,NULL,24736CAM6,US24736CAM64,00:00.0,00:00.0,1875000,81.75,NULL,1532812.5,0,1532812.5,563000,460252.5,0,0,460252.5,Leatherwood Trust MA,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265718,1,3668951,Buy,290024,Total Return Swap,24736CAM6 FBCOS 12/1/2021,NULL,24736CAM6,US24736CAM64,00:00.0,00:00.0,1875000,81.75,NULL,1532812.5,0,1532812.5,562000,459435,0,0,459435,Optimum Holdings Partners,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265718,1,3668952,Buy,290024,Total Return Swap,24736CAM6 FBCOS 12/1/2021,NULL,24736CAM6,US24736CAM64,00:00.0,00:00.0,1875000,81.75,NULL,1532812.5,0,1532812.5,375000,306562.5,0,0,306562.5,Redfield Accu-Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265719,1,3668953,Buy,290024,Total Return Swap,24736CAM6 FBCOS 12/1/2021,NULL,24736CAM6,US24736CAM64,00:00.0,00:00.0,875000,81.75,NULL,715312.5,0,715312.5,175000,143062.5,0,0,143062.5,UNC Investment Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265719,1,3668954,Buy,290024,Total Return Swap,24736CAM6 FBCOS 12/1/2021,NULL,24736CAM6,US24736CAM64,00:00.0,00:00.0,875000,81.75,NULL,715312.5,0,715312.5,263000,215002.5,0,0,215002.5,Leatherwood Trust MA,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265719,1,3668955,Buy,290024,Total Return Swap,24736CAM6 FBCOS 12/1/2021,NULL,24736CAM6,US24736CAM64,00:00.0,00:00.0,875000,81.75,NULL,715312.5,0,715312.5,262000,214185,0,0,214185,Optimum Holdings Partners,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265719,1,3668956,Buy,290024,Total Return Swap,24736CAM6 FBCOS 12/1/2021,NULL,24736CAM6,US24736CAM64,00:00.0,00:00.0,875000,81.75,NULL,715312.5,0,715312.5,175000,143062.5,0,0,143062.5,Redfield Accu-Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265720,1,3668957,Buy,290024,Total Return Swap,24736CAM6 FBCOS 12/1/2021,NULL,24736CAM6,US24736CAM64,00:00.0,00:00.0,250000,81.75,NULL,204375,0,204375,50000,40875,0,0,40875,UNC Investment Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265720,1,3668958,Buy,290024,Total Return Swap,24736CAM6 FBCOS 12/1/2021,NULL,24736CAM6,US24736CAM64,00:00.0,00:00.0,250000,81.75,NULL,204375,0,204375,75000,61312.5,0,0,61312.5,Leatherwood Trust MA,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265720,1,3668959,Buy,290024,Total Return Swap,24736CAM6 FBCOS 12/1/2021,NULL,24736CAM6,US24736CAM64,00:00.0,00:00.0,250000,81.75,NULL,204375,0,204375,75000,61312.5,0,0,61312.5,Optimum Holdings Partners,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265720,1,3668960,Buy,290024,Total Return Swap,24736CAM6 FBCOS 12/1/2021,NULL,24736CAM6,US24736CAM64,00:00.0,00:00.0,250000,81.75,NULL,204375,0,204375,50000,40875,0,0,40875,Redfield Accu-Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265769,1,3668970,Buy,289889,Total Return Swap,03060RAL5 FBCOS 8/18/2021,NULL,03060RAL5,US03060RAL50,00:00.0,00:00.0,500000,96,NULL,480000,0,480000,500000,480000,0,0,480000,UNC Investment Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265770,1,3668972,Buy,289889,Total Return Swap,03060RAL5 FBCOS 8/18/2021,NULL,03060RAL5,US03060RAL50,00:00.0,00:00.0,500000,96,NULL,480000,0,480000,500000,480000,0,0,480000,Leatherwood Trust MA,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265771,1,3668974,Buy,289889,Total Return Swap,03060RAL5 FBCOS 8/18/2021,NULL,03060RAL5,US03060RAL50,00:00.0,00:00.0,500000,96,NULL,480000,0,480000,500000,480000,0,0,480000,Redfield Accu-Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265772,1,3668961,Buy,290025,Total Return Swap,48123UAA2 FBCOS 12/2/2021,NULL,48123UAA2,US48123UAA25,00:00.0,00:00.0,1800000,88.75,NULL,1597500,0,1597500,360000,319500,0,0,319500,UNC Investment Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265772,1,3668962,Buy,290025,Total Return Swap,48123UAA2 FBCOS 12/2/2021,NULL,48123UAA2,US48123UAA25,00:00.0,00:00.0,1800000,88.75,NULL,1597500,0,1597500,540000,479250,0,0,479250,Leatherwood Trust MA,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265772,1,3668963,Buy,290025,Total Return Swap,48123UAA2 FBCOS 12/2/2021,NULL,48123UAA2,US48123UAA25,00:00.0,00:00.0,1800000,88.75,NULL,1597500,0,1597500,540000,479250,0,0,479250,Optimum Holdings Partners,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265772,1,3668964,Buy,290025,Total Return Swap,48123UAA2 FBCOS 12/2/2021,NULL,48123UAA2,US48123UAA25,00:00.0,00:00.0,1800000,88.75,NULL,1597500,0,1597500,360000,319500,0,0,319500,Redfield Accu-Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265773,1,3668965,Buy,290025,Total Return Swap,48123UAA2 FBCOS 12/2/2021,NULL,48123UAA2,US48123UAA25,00:00.0,00:00.0,600000,88.75,NULL,532500,0,532500,120000,106500,0,0,106500,UNC Investment Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265773,1,3668966,Buy,290025,Total Return Swap,48123UAA2 FBCOS 12/2/2021,NULL,48123UAA2,US48123UAA25,00:00.0,00:00.0,600000,88.75,NULL,532500,0,532500,180000,159750,0,0,159750,Leatherwood Trust MA,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265773,1,3668967,Buy,290025,Total Return Swap,48123UAA2 FBCOS 12/2/2021,NULL,48123UAA2,US48123UAA25,00:00.0,00:00.0,600000,88.75,NULL,532500,0,532500,180000,159750,0,0,159750,Optimum Holdings Partners,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265773,1,3668968,Buy,290025,Total Return Swap,48123UAA2 FBCOS 12/2/2021,NULL,48123UAA2,US48123UAA25,00:00.0,00:00.0,600000,88.75,NULL,532500,0,532500,120000,106500,0,0,106500,Redfield Accu-Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265806,1,3668889,Buy,290026,Total Return Swap,969457BW9 FBCOS 12/2/2021,NULL,969457BW9,US969457BW96,00:00.0,00:00.0,2025000,76,NULL,1539000,0,1539000,405000,307800,0,0,307800,UNC Investment Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265806,1,3668890,Buy,290026,Total Return Swap,969457BW9 FBCOS 12/2/2021,NULL,969457BW9,US969457BW96,00:00.0,00:00.0,2025000,76,NULL,1539000,0,1539000,608000,462080,0,0,462080,Leatherwood Trust MA,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265806,1,3668891,Buy,290026,Total Return Swap,969457BW9 FBCOS 12/2/2021,NULL,969457BW9,US969457BW96,00:00.0,00:00.0,2025000,76,NULL,1539000,0,1539000,607000,461320,0,0,461320,Optimum Holdings Partners,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265806,1,3668892,Buy,290026,Total Return Swap,969457BW9 FBCOS 12/2/2021,NULL,969457BW9,US969457BW96,00:00.0,00:00.0,2025000,76,NULL,1539000,0,1539000,405000,307800,0,0,307800,Redfield Accu-Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265807,1,3668893,Buy,290026,Total Return Swap,969457BW9 FBCOS 12/2/2021,NULL,969457BW9,US969457BW96,00:00.0,00:00.0,675000,76,NULL,513000,0,513000,135000,102600,0,0,102600,UNC Investment Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265807,1,3668894,Buy,290026,Total Return Swap,969457BW9 FBCOS 12/2/2021,NULL,969457BW9,US969457BW96,00:00.0,00:00.0,675000,76,NULL,513000,0,513000,203000,154280,0,0,154280,Leatherwood Trust MA,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265807,1,3668895,Buy,290026,Total Return Swap,969457BW9 FBCOS 12/2/2021,NULL,969457BW9,US969457BW96,00:00.0,00:00.0,675000,76,NULL,513000,0,513000,202000,153520,0,0,153520,Optimum Holdings Partners,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265807,1,3668896,Buy,290026,Total Return Swap,969457BW9 FBCOS 12/2/2021,NULL,969457BW9,US969457BW96,00:00.0,00:00.0,675000,76,NULL,513000,0,513000,135000,102600,0,0,102600,Redfield Accu-Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265840,1,3668897,Buy,290027,Total Return Swap,961548AQ7 FBCOS 12/2/2021,NULL,961548AQ7,US961548AQ77,00:00.0,00:00.0,2475000,71.75,NULL,1775812.5,0,1775812.5,495000,355162.5,0,0,355162.5,UNC Investment Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265840,1,3668898,Buy,290027,Total Return Swap,961548AQ7 FBCOS 12/2/2021,NULL,961548AQ7,US961548AQ77,00:00.0,00:00.0,2475000,71.75,NULL,1775812.5,0,1775812.5,743000,533102.5,0,0,533102.5,Leatherwood Trust MA,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265840,1,3668899,Buy,290027,Total Return Swap,961548AQ7 FBCOS 12/2/2021,NULL,961548AQ7,US961548AQ77,00:00.0,00:00.0,2475000,71.75,NULL,1775812.5,0,1775812.5,742000,532385,0,0,532385,Optimum Holdings Partners,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265840,1,3668900,Buy,290027,Total Return Swap,961548AQ7 FBCOS 12/2/2021,NULL,961548AQ7,US961548AQ77,00:00.0,00:00.0,2475000,71.75,NULL,1775812.5,0,1775812.5,495000,355162.5,0,0,355162.5,Redfield Accu-Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265841,1,3668901,Buy,290027,Total Return Swap,961548AQ7 FBCOS 12/2/2021,NULL,961548AQ7,US961548AQ77,00:00.0,00:00.0,825000,71.75,NULL,591937.5,0,591937.5,165000,118387.5,0,0,118387.5,UNC Investment Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265841,1,3668902,Buy,290027,Total Return Swap,961548AQ7 FBCOS 12/2/2021,NULL,961548AQ7,US961548AQ77,00:00.0,00:00.0,825000,71.75,NULL,591937.5,0,591937.5,248000,177940,0,0,177940,Leatherwood Trust MA,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265841,1,3668903,Buy,290027,Total Return Swap,961548AQ7 FBCOS 12/2/2021,NULL,961548AQ7,US961548AQ77,00:00.0,00:00.0,825000,71.75,NULL,591937.5,0,591937.5,247000,177222.5,0,0,177222.5,Optimum Holdings Partners,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
4265841,1,3668904,Buy,290027,Total Return Swap,961548AQ7 FBCOS 12/2/2021,NULL,961548AQ7,US961548AQ77,00:00.0,00:00.0,825000,71.75,NULL,591937.5,0,591937.5,165000,118387.5,0,0,118387.5,Redfield Accu-Fund,CSI Swap, Default,Asset,DefaultS2,CSFB,All,0
