AsOfDate,OpenDate,CloseDate,ShortName,PortfolioName,StrategyRefShortName,Strategy1RefShortName,Strategy2RefShortName,CustodianName,DirectionName,SecurityId,SecurityTypeName,SecName,StartQty,Qty,StartPrice,Price,StartFXRate,FXRate,MV_Local,MV_Base,PL_DTD,PL_QTD,PL_MTD,PL_YTD
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,JPM,Asset,DefaultS2,CS Prime,Long,288811,Loan,48123KAA4,2160000,2160000,84,84,1,1,1814400,1814400,0,0,0,43200
01/08/23,04/03/20,NULL,Heather,Heather,JPM,Asset,DefaultS2,CS Prime,Long,288811,Loan,48123KAA4,2160000,2160000,84,84,1,1,1814400,1814400,0,0,0,43200
01/08/23,04/03/20,NULL,Garfield,Garfield,JPM,Asset,DefaultS2,CS Prime,Long,288811,Loan,48123KAA4,1440000,1440000,84,84,1,1,1209600,1209600,0,0,0,28800
01/08/23,04/03/20,NULL,Garfield,Garfield,JPM,Asset,DefaultS2,DBAB Prime,Long,288812,Loan,48123UAA2,1440000,1440000,87,87,1,1,1252800,1252800,0,0,0,14400
01/08/23,04/03/20,NULL,Heather,Heather,JPM,Asset,DefaultS2,DBAB Prime,Long,288812,Loan,48123UAA2,2160000,2160000,87,87,1,1,1879200,1879200,0,0,0,21600
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,JPM,Asset,DefaultS2,DBAB Prime,Long,288812,Loan,48123UAA2,2160000,2160000,87,87,1,1,1879200,1879200,0,0,0,21600
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,JPM,Asset,DefaultS2,DBAB Prime,Long,288812,Loan,48123UAA2,1440000,1440000,87,87,1,1,1252800,1252800,0,0,0,14400
01/08/23,04/03/20,NULL,Garfield,Garfield,CTL,Asset,DefaultS2,Well Prime,Long,288798,Bond,156686AJ6,1530000,1530000,81,81,1,1,1239300,1239300,0,-15299.0514,0,-61199.082
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,CTL,Asset,DefaultS2,Well Prime,Long,288798,Bond,156686AJ6,2295000,2295000,81,81,1,1,1858950,1858950,0,-22948.5771,0,-91798.623
01/08/23,04/03/20,NULL,Heather,Heather,CTL,Asset,DefaultS2,Well Prime,Long,288798,Bond,156686AJ6,2295000,2295000,81,81,1,1,1858950,1858950,0,-22948.5771,0,-91798.623
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,CTL,Asset,DefaultS2,Well Prime,Long,288798,Bond,156686AJ6,1530000,1530000,81,81,1,1,1239300,1239300,0,-15299.0514,0,-61199.082
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,CTL,Finance,DefaultS2,Well Prime,Short,288913,Repo Contract,Repo 156686AJ6 01/03/2017 01/06/2017 BOFAF,-1406000,-1406000,82,82,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,CTL,Finance,DefaultS2,Well Prime,Short,288913,Repo Contract,Repo 156686AJ6 01/03/2017 01/06/2017 BOFAF,-2067000,-2067000,82,82,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,CTL,Finance,DefaultS2,Well Prime,Short,288913,Repo Contract,Repo 156686AJ6 01/03/2017 01/06/2017 BOFAF,-2685000,-2685000,82,82,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,CTL,Finance,DefaultS2,Well Prime,Short,288913,Repo Contract,Repo 156686AJ6 01/03/2017 01/06/2017 BOFAF,-1492000,-1492000,82,82,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,FTR,Asset,DefaultS2,CS Prime,Short,288914,Repo Contract,Repo 17453BAS0 01/03/2017 01/06/2017 BOFAF,-1316000,-1316000,77,77,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,FTR,Asset,DefaultS2,CS Prime,Short,288914,Repo Contract,Repo 17453BAS0 01/03/2017 01/06/2017 BOFAF,-1824000,-1824000,77,77,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,FTR,Asset,DefaultS2,CS Prime,Short,288914,Repo Contract,Repo 17453BAS0 01/03/2017 01/06/2017 BOFAF,-2369000,-2369000,77,77,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,FTR,Asset,DefaultS2,CS Prime,Short,288914,Repo Contract,Repo 17453BAS0 01/03/2017 01/06/2017 BOFAF,-1241000,-1241000,77,77,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,FTR,Asset,DefaultS2,CS Prime,Long,288799,Bond,17453BAS0,1350000,1350000,79,79,1,1,1066500,1066500,0,13500,0,81000
01/08/23,04/03/20,NULL,Heather,Heather,FTR,Asset,DefaultS2,CS Prime,Long,288799,Bond,17453BAS0,2025000,2025000,79,79,1,1,1599750,1599750,0,20250,0,121500
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,FTR,Asset,DefaultS2,CS Prime,Long,288799,Bond,17453BAS0,2025000,2025000,79,79,1,1,1599750,1599750,0,20250,0,121500
01/08/23,04/03/20,NULL,Garfield,Garfield,FTR,Asset,DefaultS2,CS Prime,Long,288799,Bond,17453BAS0,1350000,1350000,79,79,1,1,1066500,1066500,0,13500,0,81000
01/08/23,04/03/20,NULL,Garfield,Garfield,MWV,Asset,DefaultS2,CS Prime,Long,288828,Bond,961548AQ7,1980000,1980000,76,76,1,1,1504800,1504800,0,19801.3043,0,99001.2623
01/08/23,04/03/20,NULL,Heather,Heather,MWV,Asset,DefaultS2,CS Prime,Long,288828,Bond,961548AQ7,2970000,2970000,76,76,1,1,2257200,2257200,0,29701.9565,0,148501.8934
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,MWV,Asset,DefaultS2,CS Prime,Long,288828,Bond,961548AQ7,2970000,2970000,76,76,1,1,2257200,2257200,0,29701.9565,0,148501.8934
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,MWV,Asset,DefaultS2,CS Prime,Long,288828,Bond,961548AQ7,1980000,1980000,76,76,1,1,1504800,1504800,0,19801.3043,0,99001.2623
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,MWV,Finance,DefaultS2,CS Prime,Short,288917,Repo Contract,Repo 961548AQ7 01/03/2017 01/06/2017 CSFB,-1820000,-1820000,69,69,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,MWV,Finance,DefaultS2,CS Prime,Short,288917,Repo Contract,Repo 961548AQ7 01/03/2017 01/06/2017 CSFB,-2675000,-2675000,69,69,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,MWV,Finance,DefaultS2,CS Prime,Short,288917,Repo Contract,Repo 961548AQ7 01/03/2017 01/06/2017 CSFB,-3475000,-3475000,69,69,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,MWV,Finance,DefaultS2,CS Prime,Short,288917,Repo Contract,Repo 961548AQ7 01/03/2017 01/06/2017 CSFB,-1930000,-1930000,69,69,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,WMB,Asset,DefaultS2,DBAB Prime,Long,288829,Bond,969457BW9,1620000,1620000,79,79,1,1,1279800,1279800,0,16200.6347,0,81000.6143
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,WMB,Asset,DefaultS2,DBAB Prime,Long,288829,Bond,969457BW9,2430000,2430000,79,79,1,1,1919700,1919700,0,24300.9521,0,121500.9214
01/08/23,04/03/20,NULL,Heather,Heather,WMB,Asset,DefaultS2,DBAB Prime,Long,288829,Bond,969457BW9,2430000,2430000,79,79,1,1,1919700,1919700,0,24300.9521,0,121500.9214
01/08/23,04/03/20,NULL,Garfield,Garfield,WMB,Asset,DefaultS2,DBAB Prime,Long,288829,Bond,969457BW9,1620000,1620000,79,79,1,1,1279800,1279800,0,16200.6347,0,81000.6143
01/08/23,04/03/20,NULL,Garfield,Garfield,SUTCAP,Asset,DefaultS2,Well Prime,Long,288818,Preferred,869435206,20,20,10,10,1,1,200,200,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,SUTCAP,Asset,DefaultS2,Well Prime,Long,288818,Preferred,869435206,15,15,10,10,1,1,150,150,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,SUTCAP,Asset,DefaultS2,Well Prime,Long,288818,Preferred,869435206,20,20,10,10,1,1,200,200,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,SUTCAP,Asset,DefaultS2,Well Prime,Long,288818,Preferred,869435206,20,20,10,10,1,1,200,200,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,VELOCITY,Asset,DefaultS2,CS Prime,Long,288827,Preferred,92257E403,30,30,11,11,1,1,330,330,0,0,0,30
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,VELOCITY,Asset,DefaultS2,CS Prime,Long,288827,Preferred,92257E403,40,40,11,11,1,1,440,440,0,0,0,40
01/08/23,04/03/20,NULL,Heather,Heather,VELOCITY,Asset,DefaultS2,CS Prime,Long,288827,Preferred,92257E403,50,50,11,11,1,1,550,550,0,0,0,50
01/08/23,04/03/20,NULL,Garfield,Garfield,VELOCITY,Asset,DefaultS2,CS Prime,Long,288827,Preferred,92257E403,30,30,11,11,1,1,330,330,0,0,0,30
01/08/23,12/11/20,NULL,NPSMF3,NPSMF3,DEC,Asset,DefaultS2,DBAB Prime,Short,288857,Future,FVZ6,-160,-160,1,1,1,1,-1600000,-1600000,0,0,0,0
01/08/23,12/11/20,NULL,NPSMF1,NPSMF1,DEC,Asset,DefaultS2,CS Prime,Short,288857,Future,FVZ6,-240,-240,1,1,1,1,-2400000,-2400000,0,0,0,0
01/08/23,12/11/20,NULL,NPSMF2,NPSMF2,DEC,Asset,DefaultS2,CS Prime,Short,288857,Future,FVZ6,-240,-240,1,1,1,1,-2400000,-2400000,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,DEC,Hedge,DefaultS2,DBAB Prime,Short,288857,Future,FVZ6,-120,-120,1,1,1,1,-1200000,-1200000,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,DEC,Hedge,DefaultS2,DBAB Prime,Short,288857,Future,FVZ6,-180,-180,1,1,1,1,-1800000,-1800000,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,DEC,Hedge,DefaultS2,DBAB Prime,Short,288857,Future,FVZ6,-180,-180,1,1,1,1,-1800000,-1800000,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,DEC,Hedge,DefaultS2,DBAB Prime,Short,288857,Future,FVZ6,-120,-120,1,1,1,1,-1200000,-1200000,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,DEC,Hedge,DefaultS2,Well Prime,Short,288868,Future,USZ6,-180,-180,0,10,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Garfield,Garfield,DEC,Hedge,DefaultS2,Well Prime,Short,288868,Future,USZ6,-180,-180,0,10,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Heather,Heather,DEC,Hedge,DefaultS2,Well Prime,Short,288868,Future,USZ6,-270,-270,0,10,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,DEC,Hedge,DefaultS2,Well Prime,Short,288868,Future,USZ6,-270,-270,0,10,1,1,0,0,0,0,0,0
01/08/23,12/11/20,NULL,NPSMF2,NPSMF2,DEC,Asset,DefaultS2,CS Prime,Short,288868,Future,USZ6,-360,-360,0,10,1,1,0,0,0,0,0,0
01/08/23,12/11/20,NULL,NPSMF1,NPSMF1,DEC,Asset,DefaultS2,CS Prime,Short,288868,Future,USZ6,-360,-360,0,10,1,1,0,0,0,0,0,0
01/08/23,12/11/20,NULL,NPSMF3,NPSMF3,DEC,Asset,DefaultS2,DBAB Prime,Short,288868,Future,USZ6,-240,-240,0,10,1,1,0,0,0,0,0,0
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,MKS,Asset,DefaultS2,DBAB Prime,Long,288813,Bond,57069PAA0,1440000,1440000,85,85,1,1,1224000,1224000,0,14400.8835,0,43200.855
01/08/23,04/03/20,NULL,Heather,Heather,MKS,Asset,DefaultS2,DBAB Prime,Long,288813,Bond,57069PAA0,2160000,2160000,85,85,1,1,1836000,1836000,0,21601.3253,0,64801.2825
01/08/23,04/03/20,NULL,Garfield,Garfield,MKS,Asset,DefaultS2,DBAB Prime,Long,288813,Bond,57069PAA0,1440000,1440000,85,85,1,1,1224000,1224000,0,14400.8835,0,43200.855
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,MKS,Asset,DefaultS2,DBAB Prime,Long,288813,Bond,57069PAA0,2160000,2160000,85,85,1,1,1836000,1836000,0,21601.3253,0,64801.2825
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,PEMEX,Asset,DefaultS2,Well Prime,Long,288815,Bond,71654QAZ5,1440000,1440000,78,78,1,1,1123200,1123200,0.026,14400.806,0.026,43200.806
01/08/23,04/03/20,NULL,Heather,Heather,PEMEX,Asset,DefaultS2,Well Prime,Long,288815,Bond,71654QAZ5,2160000,2160000,78,78,1,1,1684800,1684800,0.039,21601.209,0.039,64801.209
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,PEMEX,Asset,DefaultS2,Well Prime,Long,288815,Bond,71654QAZ5,2160000,2160000,78,78,1,1,1684800,1684800,0.039,21601.209,0.039,64801.209
01/08/23,04/03/20,NULL,Garfield,Garfield,PEMEX,Asset,DefaultS2,Well Prime,Long,288815,Bond,71654QAZ5,1440000,1440000,78,78,1,1,1123200,1123200,0.026,14400.806,0.026,43200.806
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,VENEZUELA,Asset,DefaultS2,DBAB Prime,Long,288793,Bond,45730476,2280000,2280000,102,102,1,1,2325600,2325600,0.0523,22801.6198,0.0523,114001.6198
01/08/23,04/03/20,NULL,Heather,Heather,VENEZUELA,Asset,DefaultS2,DBAB Prime,Long,288793,Bond,45730476,3420000,3420000,102,102,1,1,3488400,3488400,0.0784,34202.4296,0.0784,171002.4296
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,VENEZUELA,Asset,DefaultS2,DBAB Prime,Long,288793,Bond,45730476,3420000,3420000,102,102,1,1,3488400,3488400,0.0784,34202.4296,0.0784,171002.4296
01/08/23,04/03/20,NULL,Garfield,Garfield,VENEZUELA,Asset,DefaultS2,DBAB Prime,Long,288793,Bond,45730476,2280000,2280000,102,102,1,1,2325600,2325600,0.0523,22801.6198,0.0523,114001.6198
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,BRAZIL,Asset,DefaultS2,Well Prime,Short,288795,Bond,105756BV1,-900000,-900000,0,80,1,1,0,0,-0.0106,1.5619,-0.0106,1.5831
01/08/23,04/03/20,NULL,Heather,Heather,BRAZIL,Asset,DefaultS2,Well Prime,Short,288795,Bond,105756BV1,-1350000,-1350000,0,80,1,1,0,0,-0.0159,2.3428,-0.0159,2.3747
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,BRAZIL,Asset,DefaultS2,Well Prime,Short,288795,Bond,105756BV1,-1350000,-1350000,0,80,1,1,0,0,-0.0159,2.3428,-0.0159,2.3747
01/08/23,04/03/20,NULL,Garfield,Garfield,BRAZIL,Asset,DefaultS2,Well Prime,Short,288795,Bond,105756BV1,-900000,-900000,0,80,1,1,0,0,-0.0106,1.5619,-0.0106,1.5831
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,ARGENTINA,Asset,DefaultS2,CS Prime,Short,288797,Bond,140130630,-1860000,-1860000,0,72,1,1,0,0,-0.0394,-1.2213,-0.0394,-1.2213
01/08/23,04/03/20,NULL,Heather,Heather,ARGENTINA,Asset,DefaultS2,CS Prime,Short,288797,Bond,140130630,-2790000,-2790000,0,72,1,1,0,0,-0.0591,-1.8319,-0.0591,-1.8319
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,ARGENTINA,Asset,DefaultS2,CS Prime,Short,288797,Bond,140130630,-2790000,-2790000,0,72,1,1,0,0,-0.0591,-1.8319,-0.0591,-1.8319
01/08/23,04/03/20,NULL,Garfield,Garfield,ARGENTINA,Asset,DefaultS2,CS Prime,Short,288797,Bond,140130630,-1860000,-1860000,0,72,1,1,0,0,-0.0394,-1.2213,-0.0394,-1.2213
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,MEXICO,Asset,DefaultS2,DBAB Prime,Short,288820,Bond,91086QBB3,-1845000,-1845000,0,97,1,1,0,0,-0.0243,-0.7547,-0.0243,-0.7547
01/08/23,04/03/20,NULL,Garfield,Garfield,MEXICO,Asset,DefaultS2,DBAB Prime,Short,288820,Bond,91086QBB3,-1230000,-1230000,0,97,1,1,0,0,-0.0162,-0.5031,-0.0162,-0.5031
01/08/23,04/03/20,NULL,Heather,Heather,MEXICO,Asset,DefaultS2,DBAB Prime,Short,288820,Bond,91086QBB3,-1845000,-1845000,0,97,1,1,0,0,-0.0243,-0.7547,-0.0243,-0.7547
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,MEXICO,Asset,DefaultS2,DBAB Prime,Short,288820,Bond,91086QBB3,-1230000,-1230000,0,97,1,1,0,0,-0.0162,-0.5031,-0.0162,-0.5031
01/08/23,04/03/20,NULL,Heather,Heather,GGB,Asset,DefaultS2,Well Prime,Long,273098,Bond,EJ0445951,1350000,1350000,96,96,1.33,1.33,1296000,1723680,210.9467,24705.2951,210.9467,93621.0984
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,GGB,Asset,DefaultS2,Well Prime,Long,273098,Bond,EJ0445951,1350000,1350000,96,96,1.33,1.33,1296000,1723680,210.9467,24705.2951,210.9467,93621.0984
01/08/23,04/03/20,NULL,Garfield,Garfield,GGB,Asset,DefaultS2,Well Prime,Long,273098,Bond,EJ0445951,900000,900000,96,96,1.33,1.33,864000,1149120,140.6311,16470.1967,140.6311,62414.0656
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,GGB,Asset,DefaultS2,Well Prime,Long,273098,Bond,EJ0445951,900000,900000,96,96,1.33,1.33,864000,1149120,140.6311,16470.1967,140.6311,62414.0656
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,FNS,Asset,DefaultS2,DBAB Prime,Long,288807,AssetBacked,31364JZN6,4200000,4200000,82,82,1,1,12425.4354,12425.4354,0,0,0,-151.5297
01/08/23,04/03/20,NULL,Heather,Heather,FNS,Asset,DefaultS2,DBAB Prime,Long,288807,AssetBacked,31364JZN6,6300000,6300000,82,82,1,1,18638.1531,18638.1531,0,0,0,-227.2946
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,FNS,Asset,DefaultS2,DBAB Prime,Long,288807,AssetBacked,31364JZN6,6300000,6300000,82,82,1,1,18638.1531,18638.1531,0,0,0,-227.2946
01/08/23,04/03/20,NULL,Garfield,Garfield,FNS,Asset,DefaultS2,DBAB Prime,Long,288807,AssetBacked,31364JZN6,4200000,4200000,82,82,1,1,12425.4354,12425.4354,0,0,0,-151.5297
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,T,Asset,DefaultS2,DBAB Prime,Long,288822,Bond,912810FG8,3240000,3240000,97,97,1,1,3142800,3142800,0.0466,32401.4913,0.0466,97201.3515
01/08/23,04/03/20,NULL,Garfield,Garfield,T,Asset,DefaultS2,DBAB Prime,Long,288822,Bond,912810FG8,2160000,2160000,97,97,1,1,2095200,2095200,0.0311,21600.9942,0.0311,64800.901
01/08/23,04/03/20,NULL,Heather,Heather,T,Asset,DefaultS2,DBAB Prime,Long,288822,Bond,912810FG8,3240000,3240000,97,97,1,1,3142800,3142800,0.0466,32401.4913,0.0466,97201.3515
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,T,Asset,DefaultS2,DBAB Prime,Long,288822,Bond,912810FG8,2160000,2160000,97,97,1,1,2095200,2095200,0.0311,21600.9942,0.0311,64800.901
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,T,Asset,DefaultS2,Well Prime,Long,288823,Bond,912810FJ2,1980000,1980000,74,74,1,1,1465200,1465200,0.0331,19801.0607,0.0331,79200.961
01/08/23,04/03/20,NULL,Heather,Heather,T,Asset,DefaultS2,Well Prime,Long,288823,Bond,912810FJ2,2970000,2970000,74,74,1,1,2197800,2197800,0.0497,29701.591,0.0497,118801.4415
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,T,Asset,DefaultS2,Well Prime,Long,288823,Bond,912810FJ2,2970000,2970000,74,74,1,1,2197800,2197800,0.0497,29701.591,0.0497,118801.4415
01/08/23,04/03/20,NULL,Garfield,Garfield,T,Asset,DefaultS2,Well Prime,Long,288823,Bond,912810FJ2,1980000,1980000,74,74,1,1,1465200,1465200,0.0331,19801.0607,0.0331,79200.961
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,T,Asset,DefaultS2,DBAB Prime,Long,288825,Bond,912810PX0,1860000,1860000,94,94,1,1,1748400,1748400,0.0229,0.7318,0.0229,-37199.2682
01/08/23,04/03/20,NULL,Heather,Heather,T,Asset,DefaultS2,DBAB Prime,Long,288825,Bond,912810PX0,2790000,2790000,94,94,1,1,2622600,2622600,0.0343,1.0977,0.0343,-55798.9023
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,T,Asset,DefaultS2,DBAB Prime,Long,288825,Bond,912810PX0,2790000,2790000,94,94,1,1,2622600,2622600,0.0343,1.0977,0.0343,-55798.9023
01/08/23,04/03/20,NULL,Garfield,Garfield,T,Asset,DefaultS2,DBAB Prime,Long,288825,Bond,912810PX0,1860000,1860000,94,94,1,1,1748400,1748400,0.0229,0.7318,0.0229,-37199.2682
01/08/23,04/03/20,NULL,Garfield,Garfield,T,Asset,DefaultS2,Well Prime,Long,288826,Bond,912810QA9,2100000,2100000,72,72,1,1,1512000,1512000,0.0201,-20999.3556,0.0201,-83999.416
01/08/23,04/03/20,NULL,Heather,Heather,T,Asset,DefaultS2,Well Prime,Long,288826,Bond,912810QA9,3150000,3150000,72,72,1,1,2268000,2268000,0.0302,-31499.0334,0.0302,-125999.124
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,T,Asset,DefaultS2,Well Prime,Long,288826,Bond,912810QA9,3150000,3150000,72,72,1,1,2268000,2268000,0.0302,-31499.0334,0.0302,-125999.124
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,T,Asset,DefaultS2,Well Prime,Long,288826,Bond,912810QA9,2100000,2100000,72,72,1,1,1512000,1512000,0.0201,-20999.3556,0.0201,-83999.416
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,T,Asset,DefaultS2,CS Prime,Long,278767,Bond,912810PW2,2220000,2220000,76,76,1,1,1687200,1687200,265.3689,30691.8033,265.3689,118695.6967
01/08/23,04/03/20,NULL,Garfield,Garfield,T,Asset,DefaultS2,CS Prime,Long,278767,Bond,912810PW2,2220000,2220000,76,76,1,1,1687200,1687200,265.3689,30691.8033,265.3689,118695.6967
01/08/23,04/03/20,NULL,Heather,Heather,T,Asset,DefaultS2,CS Prime,Long,278767,Bond,912810PW2,3330000,3330000,76,76,1,1,2530800,2530800,398.0533,46037.7049,398.0533,178043.5451
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,T,Asset,DefaultS2,CS Prime,Long,278767,Bond,912810PW2,3330000,3330000,76,76,1,1,2530800,2530800,398.0533,46037.7049,398.0533,178043.5451
01/08/23,04/03/20,NULL,Garfield,Garfield,TIPS,Asset,DefaultS2,CS Prime,Long,288824,Bond,912810PS1,2520000,2520000,88,88,1,1,2695936.32,2695936.32,0.0199,-2.9901,0.0199,-30638.7099
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,TIPS,Asset,DefaultS2,CS Prime,Long,288824,Bond,912810PS1,3780000,3780000,88,88,1,1,4043904.48,4043904.48,0.0299,-4.4852,0.0299,-45958.0648
01/08/23,04/03/20,NULL,Heather,Heather,TIPS,Asset,DefaultS2,CS Prime,Long,288824,Bond,912810PS1,3780000,3780000,88,88,1,1,4043904.48,4043904.48,0.0299,-4.4852,0.0299,-45958.0648
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,TIPS,Asset,DefaultS2,CS Prime,Long,288824,Bond,912810PS1,2520000,2520000,88,88,1,1,2695936.32,2695936.32,0.0199,-2.9901,0.0199,-30638.7099
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,TIPS,Asset,DefaultS2,Well Prime,Long,288821,Bond,912810FD5,1800000,1800000,100,100,1,1,2728422,2728422,0.0271,27285.0871,0.0271,163706.16
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,TIPS,Asset,DefaultS2,Well Prime,Long,288821,Bond,912810FD5,2700000,2700000,100,100,1,1,4092633,4092633,0.0406,40927.6307,0.0406,245559.24
01/08/23,04/03/20,NULL,Heather,Heather,TIPS,Asset,DefaultS2,Well Prime,Long,288821,Bond,912810FD5,2700000,2700000,100,100,1,1,4092633,4092633,0.0406,40927.6307,0.0406,245559.24
01/08/23,04/03/20,NULL,Garfield,Garfield,TIPS,Asset,DefaultS2,Well Prime,Long,288821,Bond,912810FD5,1800000,1800000,100,100,1,1,2728422,2728422,0.0271,27285.0871,0.0271,163706.16
01/08/23,04/03/20,NULL,Heather,Heather,IBM,Asset,DefaultS2,DBAB Prime,Long,288862,Option,IBM   220117P00150000,180,180,9.12,9.12,1,1,164160,164160,0,-180,0,-1440
01/08/23,04/03/20,NULL,Garfield,Garfield,IBM,Asset,DefaultS2,DBAB Prime,Long,288862,Option,IBM   220117P00150000,120,120,9.12,9.12,1,1,109440,109440,0,-120,0,-960
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,IBM,Asset,DefaultS2,DBAB Prime,Long,288862,Option,IBM   220117P00150000,180,180,9.12,9.12,1,1,164160,164160,0,-180,0,-1440
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,IBM,Asset,DefaultS2,DBAB Prime,Long,288862,Option,IBM   220117P00150000,120,120,9.12,9.12,1,1,109440,109440,0,-120,0,-960
01/08/23,12/11/20,NULL,NPSMF1,NPSMF1,IBM,Asset,DefaultS2,CS Prime,Long,279524,Equity,IBM,44000,44000,108.7,108.71,1,1,4783240,4783240,440,6600,440,43560
01/08/23,12/11/20,NULL,NPSMF2,NPSMF2,IBM,Asset,DefaultS2,CS Prime,Long,279524,Equity,IBM,44000,44000,108.7,108.71,1,1,4783240,4783240,440,6600,440,43560
01/08/23,12/11/20,NULL,NPSMF3,NPSMF3,IBM,Asset,DefaultS2,DBAB Prime,Long,279524,Equity,IBM,29000,29000,108.7,108.71,1,1,3152590,3152590,290,4350,290,28710
01/08/23,04/03/20,NULL,Garfield,Garfield,IBM,Asset,DefaultS2,CS Prime,Long,279524,Equity,IBM,22000,22000,108.7,108.71,1,1,2391620,2391620,220,3300,220,21780
01/08/23,04/03/20,NULL,Opium,Opium Holdings Partners,IBM,Asset,DefaultS2,CS Prime,Long,279524,Equity,IBM,32500,32500,108.7,108.71,1,1,3533075,3533075,325,4875,325,32175
01/08/23,04/03/20,NULL,Heather,Heather,IBM,Asset,DefaultS2,CS Prime,Long,279524,Equity,IBM,33000,33000,108.7,108.71,1,1,3587430,3587430,330,4950,330,32670
01/08/23,04/03/20,NULL,MNC Inv,MNC Investment Fund,IBM,Asset,DefaultS2,CS Prime,Long,279524,Equity,IBM,22000,22000,108.7,108.71,1,1,2391620,2391620,220,3300,220,21780
